charge,line,phase,repl,compound,is_standard,was_imputed,peak_area,n_peak_area
positive,ap4,e,r1,Pyridoxamine 5-phosphate,FALSE,FALSE,32235.028996492776,7.798246562066313e-5
positive,ap4,e,r1,Arginine,FALSE,FALSE,883021.8158344793,0.0021361922275019486
positive,ap4,e,r1,Ornithine,FALSE,FALSE,167013.5080598589,4.0403640250738835e-4
positive,ap4,e,r1,"NADPH",FALSE,FALSE,56942.585490305166,1.3775459038155449e-4
positive,ap4,e,r1,Glucose-6-phosphate,FALSE,FALSE,469272.52846236824,0.0011352565813270987
positive,ap4,e,r1,Phosphocholine,FALSE,FALSE,41411.897619653464,1.0018299914550757e-4
positive,ap4,e,r1,ADP,FALSE,FALSE,3760233.9316362976,0.009096697674178691
positive,ap4,e,r1,L-arginino-succinate,FALSE,FALSE,557734.1513555425,0.0013492615219389279
positive,ap4,e,r1,GMP,FALSE,FALSE,984902.7527134212,0.0023826609574797456
positive,ap4,e,r1,Nicotinamide ribotide,FALSE,FALSE,21731.34565206828,5.2572123182750795e-5
positive,ap4,e,r1,CMP,FALSE,FALSE,1407709.0809691304,0.003405507251831986
positive,ap4,e,r1,Fructose-6-phosphate,FALSE,FALSE,102292.79798309301,2.4746509776137955e-4
positive,ap4,e,r1,S-adenosyl-L-methionine,FALSE,FALSE,126411.12905908696,3.0581177783311467e-4
positive,ap4,e,r1,D-Glyceraldehyde-3-phosphate,FALSE,FALSE,26670.18818923488,6.452009190964001e-5
positive,ap4,e,r1,Aconitate,FALSE,FALSE,2699216.1293081217,0.00652990040832325
positive,ap4,e,r1,Cystathionine,FALSE,FALSE,27889.1261329734,6.746892705111462e-5
positive,ap4,e,r1,UMP,FALSE,FALSE,783342.7362393783,0.0018950501953830991
positive,ap4,e,r1,Xanthosine-5-phosphate,FALSE,FALSE,20844.799213799288,5.042740424513311e-5
positive,ap4,e,r1,"NAD+",FALSE,FALSE,4369498.70541308,0.010570621252162704
positive,ap4,e,r1,ADP-D-Glucose,FALSE,FALSE,2061.9192563423694,4.988162025162028e-6
positive,ap4,e,r1,UDP-N-acetyl-glucosamine,FALSE,FALSE,1574303.9958361394,0.0038085310003946856
positive,ap4,e,r1,Glycerol-3-phosphate,FALSE,FALSE,483955.97910227784,0.0011707785498304942
positive,ap4,e,r1,Coenzyme A,FALSE,FALSE,133496.708291848,3.2295309757510686e-4
positive,ap4,e,r1,Malonyl-CoA,FALSE,FALSE,4271.3168234276,1.0333101216510255e-5
positive,ap4,e,r1,Acetyl CoA,FALSE,FALSE,1285212.0467399496,0.0031091643894927082
positive,ap4,e,r1,Cystine,FALSE,TRUE,596.1747843753986,1.442256485375555e-6
positive,ap4,e,r1,AMP,FALSE,FALSE,12952941.018630423,0.03133554735693661
positive,ap4,e,r1,N-carbomoyl-L-aspartate,FALSE,FALSE,446216.06185847596,0.0010794787467711684
positive,ap4,e,r1,"NADH",FALSE,FALSE,56882.84787571639,1.376100741015649e-4
positive,ap4,e,r1,Glutathione,FALSE,FALSE,7336944.075356165,0.017749417541378397
positive,ap4,e,r1,Aspartate,FALSE,FALSE,654236.3385225278,0.0015827180668015685
positive,ap4,e,r1,Glutamate,FALSE,FALSE,82532944.93398826,0.19966237789291527
positive,ap4,e,r1,N-Acetylaspartate,FALSE,FALSE,50058.71958164776,1.2110125228101988e-4
positive,ap4,e,r1,FAD,FALSE,FALSE,72469.67087671501,1.7531746654544898e-4
positive,ap4,e,r1,N-acetyl-glutamate,FALSE,FALSE,1655172.9919889595,0.004004167980058981
positive,ap4,e,r1,Glycerophosphocholine,FALSE,FALSE,589346.3804689078,0.0014257373200619497
positive,ap4,e,r1,Acetyllysine,FALSE,FALSE,2421826.99213567,0.005858845052503665
positive,ap4,e,r1,N-acetyl-L-ornithine,FALSE,FALSE,591277.0196968737,0.0014304078915460684
positive,ap4,e,r1,4-Aminobutyrate,FALSE,FALSE,1363420.24287302,0.0032983644043853523
positive,ap4,e,r1,Asparagine,FALSE,FALSE,379469.1650420973,9.18005723531899e-4
positive,ap4,e,r1,Homocitrulline,FALSE,FALSE,13192.48644574339,3.1915051815780326e-5
positive,ap4,e,r1,Serine,FALSE,FALSE,530843.4120308112,0.0012842078762563623
positive,ap4,e,r1,Glutamine,FALSE,FALSE,12700640.733825708,0.030725186550746304
positive,ap4,e,r1,Histidine,FALSE,FALSE,242722.58607333686,5.871905908904827e-4
positive,ap4,e,r1,Acetyl-arginine,FALSE,FALSE,434983.2322643663,0.0010523044654097112
positive,ap4,e,r1,Carnitine,FALSE,FALSE,609353.7095691456,0.0014741387300278084
positive,ap4,e,r1,Threonine,FALSE,FALSE,667333.8191189318,0.0016144032819889816
positive,ap4,e,r1,4-Guanidinobutanoic acid,FALSE,FALSE,396657.39976129873,9.595872255437585e-4
positive,ap4,e,r1,Alanine,FALSE,FALSE,136554.61556620902,3.30350737853947e-4
positive,ap4,e,r1,Thiamine,FALSE,FALSE,49404609.89752957,0.1195188406145238
positive,ap4,e,r1,Proline,FALSE,FALSE,3175639.511610322,0.007682456220675821
positive,ap4,e,r1,N-Acetylputrescine,FALSE,FALSE,1218269.4636673797,0.0029472179651980983
positive,ap4,e,r1,Pipecolic acid,FALSE,FALSE,77553.7820863185,1.876168669169414e-4
positive,ap4,e,r1,Dimethylglycine,FALSE,FALSE,302411.4596521718,7.315889574098379e-4
positive,ap4,e,r1,Pyridoxamine,FALSE,FALSE,631501.4645691948,0.0015277182240327346
positive,ap4,e,r1,Methylnicotinamide,FALSE,FALSE,173685.35186492413,4.201768201323125e-4
positive,ap4,e,r1,Valine,FALSE,FALSE,10578691.537204301,0.025591801055968977
positive,ap4,e,r1,Tyrosine,FALSE,FALSE,337486.9228050913,8.164429558271801e-4
positive,ap4,e,r1,Xanthosine,FALSE,TRUE,687.0456575194538,1.6620898455889715e-6
positive,ap4,e,r1,Betaine,FALSE,FALSE,20120660.331231713,0.04867557906388214
positive,ap4,e,r1,1-Methylimidazole acetic acid,FALSE,FALSE,68398.66593363987,1.6546895662012992e-4
positive,ap4,e,r1,Homocysteine,FALSE,FALSE,18544.797878358215,4.4863277869195075e-5
positive,ap4,e,r1,Urocanic acid,FALSE,FALSE,3031717.686802218,0.007334282848274568
positive,ap4,e,r1,Cyclic AMP,FALSE,FALSE,25315.164038859795,6.124203919768836e-5
positive,ap4,e,r1,Methionine,FALSE,FALSE,683531.9983120648,0.0016535896575366278
positive,ap4,e,r1,Pantothenate,FALSE,FALSE,399313.23884213227,9.660121888914771e-4
positive,ap4,e,r1,Isoleucine,FALSE,FALSE,2644567.34612906,0.006397694947737627
positive,ap4,e,r1,Acetyl proline,FALSE,FALSE,96373.97655835738,2.3314637981266883e-4
positive,ap4,e,r1,Leucine,FALSE,FALSE,2622153.9186634403,0.006343472743161075
positive,ap4,e,r1,Pterin,FALSE,FALSE,219691.40564165407,5.314739282371809e-4
positive,ap4,e,r1,Phenylalanine,FALSE,FALSE,1331756.744992271,0.0032217645776817963
positive,ap4,e,r1,Guanine,FALSE,FALSE,842109.2792763283,0.0020372172746347663
positive,ap4,e,r1,Tryptophan,FALSE,FALSE,256990.8482549152,6.217081421283799e-4
positive,ap4,e,r1,Nicotinate,FALSE,FALSE,227237.2516737499,5.497287180449008e-4
positive,ap4,e,r1,1 3-Dimethyluric acid,FALSE,FALSE,2048.8247849810195,4.956484089867839e-6
positive,ap4,e,r1,5-Aminoimidazole-4-carboxamide ribonucleoside (AICAr),FALSE,FALSE,2083.835085298451,5.041180447397724e-6
positive,ap4,e,r1,N-Acetyltyrosine,FALSE,FALSE,62343.551954721646,1.508205219082653e-4
positive,ap4,e,r1,Deoxyinosine,FALSE,FALSE,8209.322175242762,1.9859860661812002e-5
positive,ap4,e,r1,Hydroxyindoleacetic acid,FALSE,FALSE,28389.725279751903,6.867996848550066e-5
positive,ap4,e,r1,5-Methylcytosine,FALSE,FALSE,9223.29682102763,2.2312851877167998e-5
positive,ap4,e,r1,Creatinine,FALSE,FALSE,719724.9795898268,0.0017411471378947023
positive,ap4,e,r1,Hypoxanthine,FALSE,FALSE,44970.8511271429,1.087927624428674e-4
positive,ap4,e,r1,Acetyl-Methionine,FALSE,FALSE,3561.0341785789583,8.614796823519346e-6
positive,ap4,e,r1,Uridine,FALSE,FALSE,9228.274955576697,2.232489490050047e-5
positive,ap4,e,r1,Hydroxyphenyllactic acid,FALSE,FALSE,55759.371465480894,1.348921779722843e-4
positive,ap4,e,r1,Adenosine,FALSE,FALSE,128711.14759015694,3.113759458084426e-4
positive,ap4,e,r1,Hydroxymandelic acid,FALSE,FALSE,91137.12517558603,2.204774728617267e-4
positive,ap4,e,r1,Adenine,FALSE,FALSE,777971.5182128536,0.0018820562308006531
positive,ap4,e,r1,Phenylethanolamine,FALSE,FALSE,9545738.075869136,0.023092896594146442
positive,ap4,e,r1,Tryptamine,FALSE,FALSE,77423.50800222966,1.8730170994019952e-4
positive,ap4,e,r1,Leucic acid,FALSE,FALSE,140269.1379278099,3.3933685083036903e-4
positive,ap4,e,r1,Acetyl-Phenylalanine,FALSE,FALSE,96600.72671805088,2.336949301656002e-4
positive,ap4,e,r1,2 2-dimethylsuccinic acid,FALSE,FALSE,15897.401851285094,3.84587398218438e-5
positive,ap4,e,r1,Mandelic acid,FALSE,FALSE,166109.8691665231,4.0185033377635913e-4
positive,ap4,e,r1,Hydroquinone,FALSE,FALSE,531069.1562462165,0.0012847539930449907
positive,ap4,e,r1,Phenylacetylglycine,FALSE,FALSE,53553.155089730986,1.295549346680397e-4
positive,ap4,e,r1,Deoxyadenosine,FALSE,FALSE,39545.312109114624,9.566738538820459e-5
positive,ap4,e,r1,Phenyllactic acid,FALSE,FALSE,138532.1902630931,3.3513485487238784e-4
positive,ap4,e,r1,Thymidine,FALSE,TRUE,1374.8019458967829,3.3258988379623083e-6
positive,ap4,e,r1,5- Methylthioadenosine,FALSE,FALSE,1883868.6221402306,0.004557424783947936
positive,ap4,e,r1,3-Phenylbutyric acid,FALSE,FALSE,441066.9941609313,0.0010670222047048984
positive,ap4,e,r1,Dihydroxybenzeneacetic acid,FALSE,FALSE,50207.08346727587,1.2146017181577819e-4
positive,ap4,e,r1,Androstenedione,FALSE,FALSE,8396.68574707907,2.0313127612522027e-5
positive,ap4,e,r1,11a-Hydroxyprogesterone,FALSE,FALSE,15091.425531943989,3.650893482489701e-5
positive,ap4,e,r1,Indole,FALSE,FALSE,301900.0788461109,7.303518331580791e-4
positive,ap4,e,r1,Tetrahydrocortisone,FALSE,FALSE,282732.0597917189,6.839808686061944e-4
positive,ap4,e,r1,3-Cresotinic acid,FALSE,FALSE,111764.22772827593,2.703782288326317e-4
positive,ap4,e,r1,Spermine,FALSE,FALSE,136741.46326917995,3.3080275682296405e-4
positive,ap4,e,r1,3-Phosphoglycerate,FALSE,FALSE,3974083.9305742523,0.009614040164919815
positive,ap4,e,r1,3-Phosphoserine,FALSE,FALSE,363494.82134956896,8.793608472406201e-4
positive,ap4,e,r1,CDP,FALSE,FALSE,232511.847461824,5.624889356563425e-4
positive,ap4,e,r1,Citrulline,FALSE,FALSE,2086171.3264216708,0.005046832244487558
positive,ap4,e,r1,Cytosine,FALSE,FALSE,358345.29796785925,8.6690320279052e-4
positive,ap4,e,r1,D-sedoheptulose-1 7-phosphate,FALSE,FALSE,57646.8668606888,1.3945837658752288e-4
positive,ap4,e,r1,Dihydroorotate,FALSE,FALSE,37224.54705184972,9.005302774914406e-5
positive,ap4,e,r1,GDP,FALSE,FALSE,225989.1499434991,5.467093303384103e-4
positive,ap4,e,r1,Guanidinoacetate,FALSE,FALSE,18597.700230483293,4.499125839175937e-5
positive,ap4,e,r1,IMP,FALSE,FALSE,1298925.8874564797,0.003142340693206299
positive,ap4,e,r1,Guanosine,FALSE,FALSE,85986.0541872811,2.0801608446654985e-4
positive,ap4,e,r1,Inosine,FALSE,FALSE,4106.849231391222,9.935223853251623e-6
positive,ap4,e,r1,L-Octanoylcarnitine,FALSE,FALSE,927150.4766479454,0.002242947576633058
positive,ap4,e,r1,L-Palmitoylcarnitine,FALSE,FALSE,347317.3370957441,8.402245365585365e-4
positive,ap4,e,r1,Mannose-6-phosphate,FALSE,FALSE,287580.6338752919,6.957104613365936e-4
positive,ap4,e,r1,N-acetyl-glutamine,FALSE,FALSE,13375006.868717007,0.03235660229836738
positive,ap4,e,r1,O-Butanoylcarnitine,FALSE,FALSE,2153161.6273642704,0.005208894107088721
positive,ap4,e,r1,O-Decanoyl-L-carnitine,FALSE,FALSE,203845.25536212584,4.931391753964864e-4
positive,ap4,e,r1,O-Propanoylcarnitine,FALSE,FALSE,9594222.870945271,0.023210190233483977
positive,ap4,e,r1,Phosphoenolpyruvate,FALSE,FALSE,646942.331072603,0.0015650725208564257
positive,ap4,e,r1,Ribulose-5-phosphate,FALSE,FALSE,94006.4565862776,2.2741891343287958e-4
positive,ap4,e,r1,UDP,FALSE,FALSE,998489.878841033,0.002415530715290275
positive,ap4,e,r1,Xylose-5-phosphate,FALSE,FALSE,33509.19930006411,8.1064918002013e-5
positive,ap4,e,r1,PosIS_Alanine-2H4-15N,TRUE,FALSE,42117638.89892566,0.10189031713966587
positive,ap4,e,r1,PosIS_Glutamine-2H5-15N2,TRUE,FALSE,56166849.40384141,0.13587794207142115
positive,ap4,e,r1,PosIS_Inosine-15N4,TRUE,FALSE,2292062.328551208,0.005544920457683129
positive,ap4,e,r1,PosIS_Lysine-2H8,TRUE,FALSE,2747224.605465412,0.0066460417445647554
positive,ap4,e,r1,PosIS_Serine-13C3-15N1,TRUE,FALSE,770200.117117269,0.0018632557817975903
positive,ap4,e,r2,GTP,FALSE,FALSE,37744.35263860648,1.0256299180109402e-4
positive,ap4,e,r2,CTP,FALSE,FALSE,45833.756938192564,1.2454438633706914e-4
positive,ap4,e,r2,UTP,FALSE,FALSE,32096.20623364112,8.721524431233943e-5
positive,ap4,e,r2,Fructose-1 6-bisphosphate,FALSE,FALSE,69590.71120746105,1.8909932331711714e-4
positive,ap4,e,r2,Thiamine pyrophosphate,FALSE,FALSE,191454.20600374803,5.202398448493391e-4
positive,ap4,e,r2,ATP,FALSE,FALSE,444824.5651823611,0.001208724883124876
positive,ap4,e,r2,Glutathione disulfide,FALSE,FALSE,3288860.4033597987,0.008936843236243872
positive,ap4,e,r2,Lysine,FALSE,FALSE,1395848.8882828704,0.0037929498872392845
positive,ap4,e,r2,"NADP+",FALSE,FALSE,378623.96204489283,0.0010288375240323578
positive,ap4,e,r2,Pyridoxamine 5-phosphate,FALSE,FALSE,14812.174954958506,4.024922597050714e-5
positive,ap4,e,r2,Arginine,FALSE,FALSE,710976.7611131958,0.0019319420952589237
positive,ap4,e,r2,Ornithine,FALSE,FALSE,58573.194924052514,1.5916134973301463e-4
positive,ap4,e,r2,"NADPH",FALSE,FALSE,75888.62849760808,2.0621269774899522e-4
positive,ap4,e,r2,Glucose-6-phosphate,FALSE,FALSE,439543.20829972124,0.0011943738153548382
positive,ap4,e,r2,Phosphocholine,FALSE,FALSE,23528.852204147814,6.393511365286619e-5
positive,ap4,e,r2,ADP,FALSE,FALSE,2198410.045613059,0.005973754898978695
positive,ap4,e,r2,L-arginino-succinate,FALSE,FALSE,239631.21104849412,6.511515555552082e-4
positive,ap4,e,r2,GMP,FALSE,FALSE,463761.7258043622,0.0012601829613228758
positive,ap4,e,r2,Nicotinamide ribotide,FALSE,FALSE,14328.536328835504,3.893503136977607e-5
positive,ap4,e,r2,CMP,FALSE,FALSE,935639.9812250506,0.002542421024993464
positive,ap4,e,r2,Fructose-6-phosphate,FALSE,FALSE,75936.901667672,2.0634387076957618e-4
positive,ap4,e,r2,S-adenosyl-L-methionine,FALSE,FALSE,68547.75720718365,1.862652971621697e-4
positive,ap4,e,r2,D-Glyceraldehyde-3-phosphate,FALSE,FALSE,21808.76496460678,5.926110863984163e-5
positive,ap4,e,r2,Aconitate,FALSE,FALSE,2318215.932606269,0.006299304268524356
positive,ap4,e,r2,Cystathionine,FALSE,FALSE,15580.711854618503,4.2337576630363004e-5
positive,ap4,e,r2,UMP,FALSE,FALSE,520164.8850832745,0.0014134476581125586
positive,ap4,e,r2,Xanthosine-5-phosphate,FALSE,FALSE,9746.944598666527,2.6485440312897117e-5
positive,ap4,e,r2,"NAD+",FALSE,FALSE,2961900.11107575,0.008048391761187648
positive,ap4,e,r2,ADP-D-Glucose,FALSE,TRUE,466.21380991373394,1.2668460265186967e-6
positive,ap4,e,r2,UDP-N-acetyl-glucosamine,FALSE,FALSE,1015560.9859306494,0.0027595909266431044
positive,ap4,e,r2,Glycerol-3-phosphate,FALSE,FALSE,445866.4370556403,0.0012115559688086087
positive,ap4,e,r2,Coenzyme A,FALSE,FALSE,81645.47198298849,2.2185580856995884e-4
positive,ap4,e,r2,Malonyl-CoA,FALSE,FALSE,5313.3878417679325,1.4438105717936534e-5
positive,ap4,e,r2,Acetyl CoA,FALSE,FALSE,858262.7479116415,0.0023321633310306004
positive,ap4,e,r2,Cystine,FALSE,FALSE,891.8684594710929,2.423480364657944e-6
positive,ap4,e,r2,AMP,FALSE,FALSE,6468101.857162284,0.01757581813885015
positive,ap4,e,r2,N-carbomoyl-L-aspartate,FALSE,FALSE,287328.71016164974,7.807603014599275e-4
positive,ap4,e,r2,"NADH",FALSE,FALSE,76435.02018361993,2.0769741167558404e-4
positive,ap4,e,r2,Glutathione,FALSE,FALSE,4456124.257784059,0.01210865742199245
positive,ap4,e,r2,Aspartate,FALSE,FALSE,607149.9632992876,0.0016498128158172704
positive,ap4,e,r2,Glutamate,FALSE,FALSE,65816303.76972326,0.1788430997491248
positive,ap4,e,r2,N-Acetylaspartate,FALSE,FALSE,41088.58882987368,1.1165030805075811e-4
positive,ap4,e,r2,FAD,FALSE,FALSE,47455.391232895825,1.289508644786999e-4
positive,ap4,e,r2,N-acetyl-glutamate,FALSE,FALSE,779374.8550036275,0.002117800711250113
positive,ap4,e,r2,Glycerophosphocholine,FALSE,FALSE,672772.5251125568,0.001828129459201344
positive,ap4,e,r2,Acetyllysine,FALSE,FALSE,497311.558386852,0.0013513481546176844
positive,ap4,e,r2,N-acetyl-L-ornithine,FALSE,FALSE,154808.74817820813,4.206628875626516e-4
positive,ap4,e,r2,4-Aminobutyrate,FALSE,FALSE,744731.8474221994,0.00202366502593159
positive,ap4,e,r2,Asparagine,FALSE,FALSE,252807.79742346614,6.869563853076825e-4
positive,ap4,e,r2,Homocitrulline,FALSE,FALSE,11274.444150550691,3.063612546349702e-5
positive,ap4,e,r2,Serine,FALSE,FALSE,218119.82488879593,5.926985164091446e-4
positive,ap4,e,r2,Glutamine,FALSE,FALSE,9844340.150838237,0.026750093923849045
positive,ap4,e,r2,Histidine,FALSE,FALSE,96906.88423151794,2.633257501611158e-4
positive,ap4,e,r2,Acetyl-arginine,FALSE,FALSE,743183.4988901633,0.0020194576877022932
positive,ap4,e,r2,Carnitine,FALSE,FALSE,586237.8590708558,0.001592988209628887
positive,ap4,e,r2,Threonine,FALSE,FALSE,745409.5268779482,0.002025506489027519
positive,ap4,e,r2,4-Guanidinobutanoic acid,FALSE,FALSE,115215.937120232,3.130770668492249e-4
positive,ap4,e,r2,Alanine,FALSE,FALSE,99365.00269535852,2.7000521255028204e-4
positive,ap4,e,r2,Thiamine,FALSE,FALSE,44765800.65128503,0.12164242129486069
positive,ap4,e,r2,Proline,FALSE,FALSE,1926238.2245379395,0.0052341805175952424
positive,ap4,e,r2,N-Acetylputrescine,FALSE,FALSE,838949.553310964,0.002279683453088379
positive,ap4,e,r2,Pipecolic acid,FALSE,FALSE,48779.07989426241,1.3254773287972477e-4
positive,ap4,e,r2,Dimethylglycine,FALSE,FALSE,160023.7861348519,4.348337464540705e-4
positive,ap4,e,r2,Pyridoxamine,FALSE,FALSE,419235.45654048584,0.0011391914203321
positive,ap4,e,r2,Methylnicotinamide,FALSE,FALSE,104646.89548851101,2.8435773655368106e-4
positive,ap4,e,r2,Valine,FALSE,FALSE,2832942.2638250585,0.007697973706415368
positive,ap4,e,r2,Tyrosine,FALSE,FALSE,139076.476708099,3.7791347693556397e-4
positive,ap4,e,r2,Xanthosine,FALSE,TRUE,320.95642924479614,8.721371362843907e-7
positive,ap4,e,r2,Betaine,FALSE,FALSE,16098487.980425498,0.0437445332962889
positive,ap4,e,r2,1-Methylimidazole acetic acid,FALSE,FALSE,52436.493944603666,1.424860495028763e-4
positive,ap4,e,r2,Homocysteine,FALSE,FALSE,5707.4881883189,1.5508997329169836e-5
positive,ap4,e,r2,Urocanic acid,FALSE,FALSE,792483.8548181206,0.002153421887571977
positive,ap4,e,r2,Cyclic AMP,FALSE,FALSE,17139.42819389039,4.657308737433205e-5
positive,ap4,e,r2,Methionine,FALSE,FALSE,356268.4137673609,9.680906372953934e-4
positive,ap4,e,r2,Pantothenate,FALSE,FALSE,265979.77702921996,7.227486970541368e-4
positive,ap4,e,r2,Isoleucine,FALSE,FALSE,1383160.4236315803,0.003758471434039702
positive,ap4,e,r2,Acetyl proline,FALSE,FALSE,81526.08761022582,2.2153140458396194e-4
positive,ap4,e,r2,Leucine,FALSE,FALSE,1520349.1452513393,0.004131255300951173
positive,ap4,e,r2,Pterin,FALSE,FALSE,121236.23215265492,0.00032943605639032503
positive,ap4,e,r2,Phenylalanine,FALSE,FALSE,1050355.6871051996,0.002854138810016702
positive,ap4,e,r2,Guanine,FALSE,FALSE,1589331.1342577294,0.004318700539199847
positive,ap4,e,r2,Tryptophan,FALSE,FALSE,94192.52840061959,2.559500121932343e-4
positive,ap4,e,r2,Nicotinate,FALSE,FALSE,407346.003546305,0.0011068841270626324
positive,ap4,e,r2,1 3-Dimethyluric acid,FALSE,TRUE,870.6487726221376,2.3658199620766815e-6
positive,ap4,e,r2,5-Aminoimidazole-4-carboxamide ribonucleoside (AICAr),FALSE,TRUE,364.8562555352057,9.914264394287078e-7
positive,ap4,e,r2,N-Acetyltyrosine,FALSE,FALSE,56564.41681349721,1.5370288300937642e-4
positive,ap4,e,r2,Deoxyinosine,FALSE,FALSE,11197.314260551093,3.0426539877240162e-5
positive,ap4,e,r2,Hydroxyindoleacetic acid,FALSE,FALSE,25070.903787656807,6.812534114015729e-5
positive,ap4,e,r2,5-Methylcytosine,FALSE,FALSE,11804.0267972,3.2075164070579626e-5
positive,ap4,e,r2,Creatinine,FALSE,FALSE,341244.6572194448,9.272664791915537e-4
positive,ap4,e,r2,Hypoxanthine,FALSE,FALSE,30453.434391585015,8.275132896635114e-5
positive,ap4,e,r2,Acetyl-Methionine,FALSE,TRUE,180.221322495055,4.897166524068667e-7
positive,ap4,e,r2,Uridine,FALSE,FALSE,6315.241628079814,1.7160449975771293e-5
positive,ap4,e,r2,Hydroxyphenyllactic acid,FALSE,FALSE,47395.61659874318,1.2878843844979935e-4
positive,ap4,e,r2,Adenosine,FALSE,FALSE,117031.56071470391,3.1801067346361487e-4
positive,ap4,e,r2,Hydroxymandelic acid,FALSE,FALSE,85331.35112635195,2.3187147358825195e-4
positive,ap4,e,r2,Adenine,FALSE,FALSE,706836.7184219306,0.0019206923284748431
positive,ap4,e,r2,Phenylethanolamine,FALSE,FALSE,17377393.073646218,0.047219710996282346
positive,ap4,e,r2,Tryptamine,FALSE,FALSE,84335.77367662617,2.2916618406345195e-4
positive,ap4,e,r2,Leucic acid,FALSE,FALSE,163251.5957671501,4.4360469600572024e-4
positive,ap4,e,r2,Acetyl-Phenylalanine,FALSE,FALSE,97900.42109890562,2.660254947973436e-4
positive,ap4,e,r2,2 2-dimethylsuccinic acid,FALSE,FALSE,24915.76800008801,6.770378958618521e-5
positive,ap4,e,r2,Mandelic acid,FALSE,FALSE,197401.41108696093,5.364002265633731e-4
positive,ap4,e,r2,Hydroquinone,FALSE,FALSE,519545.91874662467,0.0014117657365832954
positive,ap4,e,r2,Phenylacetylglycine,FALSE,FALSE,48508.342025436774,1.318120549867568e-4
positive,ap4,e,r2,Deoxyadenosine,FALSE,FALSE,27564.000718447885,7.489985076071753e-5
positive,ap4,e,r2,Phenyllactic acid,FALSE,FALSE,137928.79342639705,3.747948691761862e-4
positive,ap4,e,r2,Thymidine,FALSE,TRUE,797.4866908563474,2.1670161287153805e-6
positive,ap4,e,r2,5- Methylthioadenosine,FALSE,FALSE,1589410.2222822905,0.004318915445638759
positive,ap4,e,r2,3-Phenylbutyric acid,FALSE,FALSE,416777.6987856449,0.001132512938100006
positive,ap4,e,r2,Dihydroxybenzeneacetic acid,FALSE,FALSE,53730.625079978985,1.460026010330588e-4
positive,ap4,e,r2,Androstenedione,FALSE,FALSE,16770.227074255396,4.556985460548208e-5
positive,ap4,e,r2,11a-Hydroxyprogesterone,FALSE,FALSE,21931.0659272773,5.9593437895869525e-5
positive,ap4,e,r2,Indole,FALSE,FALSE,356476.9757106973,9.686573641138195e-4
positive,ap4,e,r2,Tetrahydrocortisone,FALSE,FALSE,467677.54147575574,0.0012708234344671666
positive,ap4,e,r2,3-Cresotinic acid,FALSE,FALSE,162076.9108403659,4.404127164884611e-4
positive,ap4,e,r2,Spermine,FALSE,FALSE,96698.260452354,2.627588553157657e-4
positive,ap4,e,r2,3-Phosphoglycerate,FALSE,FALSE,3433231.3461461733,0.009329143402657902
